IDRSSD,DATE,CITY,STATE,MinorityStatusCode
186856,6/30/2012,Fort Gibson,OK,N
186856,9/30/2012,Fort Gibson,OK,N
186856,12/31/2012,Fort Gibson,OK,N
186856,3/31/2013,Fort Gibson,OK,N
186856,6/30/2013,Fort Gibson,OK,N
186856,9/30/2013,Fort Gibson,OK,N
186856,12/31/2013,Fort Gibson,OK,N
186856,3/31/2014,Fort Gibson,OK,N
186856,6/30/2014,Fort Gibson,OK,N
186856,9/30/2014,Fort Gibson,OK,N
186856,12/31/2014,Fort Gibson,OK,N
186856,3/31/2015,,,
186856,6/30/2015,,,
186856,9/30/2015,,,
186856,12/31/2015,Fort Gibson,OK,N
186856,3/31/2016,,,
186856,6/30/2016,,,
186856,9/30/2016,,,
186856,12/31/2016,Fort Gibson,OK,N
186856,3/31/2017,,,
186856,6/30/2017,,,
186856,9/30/2017,,,
189352,6/30/2003,,,
189352,9/30/2003,,,
189352,12/31/2003,Houston,TX,A
189352,3/31/2004,,,
189352,6/30/2004,,,
189352,9/30/2004,,,
189352,12/31/2004,Houston,TX,A
189352,3/31/2005,,,
189352,6/30/2005,,,
189352,9/30/2005,,,
189352,12/31/2005,Houston,TX,A
189352,3/31/2006,,,
189352,6/30/2006,,,
189352,9/30/2006,,,
189352,12/31/2006,Houston,TX,A
189352,3/31/2007,,,
189352,6/30/2007,,,
189352,12/31/2007,Houston,TX,A
189352,3/31/2008,Houston,TX,A
189352,6/30/2008,Houston,TX,A
189352,9/30/2008,Houston,TX,A
189352,12/31/2008,Houston,TX,A
189352,3/31/2009,Houston,TX,A
189352,6/30/2009,Houston,TX,A
189352,9/30/2009,Houston,TX,A
189352,12/31/2009,Houston,TX,A
189352,3/31/2010,Houston,TX,A
189352,6/30/2010,Houston,TX,A
189352,9/30/2010,Houston,TX,A
189352,12/31/2010,Houston,TX,A
189352,3/31/2011,Houston,TX,A
189352,6/30/2011,Houston,TX,A
189352,9/30/2011,Houston,TX,A
189352,12/31/2011,Houston,TX,A
189352,3/31/2012,Houston,TX,A
189352,6/30/2012,Houston,TX,A
189352,9/30/2012,Houston,TX,A
189352,12/31/2012,Houston,TX,A
189352,3/31/2013,Houston,TX,A
189352,6/30/2013,Houston,TX,A
189352,9/30/2013,Houston,TX,A
189352,12/31/2013,Houston,TX,A
197478,9/30/2004,,,
197478,12/31/2004,San Marino,CA,A
197478,3/31/2005,,,
197478,6/30/2005,,,
197478,9/30/2005,,,
197478,12/31/2005,San Marino,CA,A
197478,3/31/2006,,,
197478,6/30/2006,,,
197478,9/30/2006,,,
197478,12/31/2006,Pasadena,CA,A
197478,3/31/2007,,,
197478,6/30/2007,,,
197478,12/31/2007,Pasadena,CA,A
197478,3/31/2008,Pasadena,CA,A
197478,6/30/2008,Pasadena,CA,A
197478,9/30/2008,Pasadena,CA,A
197478,12/31/2008,Pasadena,CA,A
197478,3/31/2009,Pasadena,CA,A
197478,6/30/2009,Pasadena,CA,A
197478,9/30/2009,Pasadena,CA,A
197478,12/31/2009,Pasadena,CA,A
197478,3/31/2010,Pasadena,CA,A
197478,6/30/2010,Pasadena,CA,A
197478,9/30/2010,Pasadena,CA,A
197478,12/31/2010,Pasadena,CA,A
197478,3/31/2011,Pasadena,CA,A
197478,6/30/2011,Pasadena,CA,A
197478,9/30/2011,Pasadena,CA,A
197478,12/31/2011,Pasadena,CA,A
197478,3/31/2012,Pasadena,CA,A
197478,6/30/2012,Pasadena,CA,A
197478,9/30/2012,Pasadena,CA,A
197478,12/31/2012,Pasadena,CA,A
197478,3/31/2013,Pasadena,CA,A
197478,6/30/2013,Pasadena,CA,A
197478,9/30/2013,Pasadena,CA,A
197478,12/31/2013,Pasadena,CA,A
197478,3/31/2014,Pasadena,CA,A
197478,6/30/2014,Pasadena,CA,A
197478,9/30/2014,Pasadena,CA,A
197478,12/31/2014,Pasadena,CA,A
197478,3/31/2015,,,
197478,6/30/2015,,,
197478,9/30/2015,,,
197478,12/31/2015,Pasadena,CA,A
197478,3/31/2016,,,
197478,6/30/2016,,,
197478,9/30/2016,,,
197478,12/31/2016,Pasadena,CA,A
197478,3/31/2017,,,
197478,6/30/2017,,,
197478,9/30/2017,,,
206772,6/30/2003,,,
206772,9/30/2003,,,
206772,12/31/2003,Los Angeles,CA,A
206772,3/31/2004,,,
206772,6/30/2004,,,
206772,9/30/2004,,,
206772,12/31/2004,Los Angeles,CA,A
206772,3/31/2005,,,
206772,6/30/2005,,,
206772,9/30/2005,,,
206772,12/31/2005,Los Angeles,CA,A
206772,12/31/2006,Los Angeles,CA,A
206772,6/30/2007,,,
206772,9/30/2007,,,
206772,12/31/2007,Los Angeles,CA,A
206772,3/31/2008,,,
206772,6/30/2008,,,
206772,9/30/2008,,,
206772,12/31/2008,Los Angeles,CA,A
206772,3/31/2009,,,
206772,6/30/2009,,,
206772,9/30/2009,,,
206772,12/31/2009,Los Angeles,CA,A
206772,3/31/2010,,,
206772,6/30/2010,,,
206772,9/30/2010,,,
206772,12/31/2010,Los Angeles,CA,A
206772,3/31/2011,,,
206772,6/30/2011,,,
206772,9/30/2011,,,
206772,12/31/2011,Los Angeles,CA,A
206772,3/31/2012,,,
206772,6/30/2012,,,
206772,9/30/2012,,,
206772,12/31/2012,Los Angeles,CA,A
206772,3/31/2013,,,
206772,6/30/2013,,,
206772,9/30/2013,,,
206772,12/31/2013,Los Angeles,CA,A
206772,3/31/2014,,,
206772,6/30/2014,,,
206772,9/30/2014,,,
206772,12/31/2014,Los Angeles,CA,A
206772,3/31/2015,,,
206772,6/30/2015,,,
206772,9/30/2015,,,
206772,12/31/2015,Los Angeles,CA,A
206772,3/31/2016,,,
206772,6/30/2016,,,
206772,9/30/2016,,,
206772,12/31/2016,Los Angeles,CA,A
206772,3/31/2017,,,
206772,6/30/2017,,,
206772,9/30/2017,,,
208570,12/31/2003,West Covina,CA,A
208570,3/31/2004,West Covina,CA,A
208570,6/30/2004,West Covina,CA,A
208570,9/30/2004,West Covina,CA,A
208570,12/31/2004,West Covina,CA,A
208570,3/31/2005,West Covina,CA,A
208570,6/30/2005,West Covina,CA,A
208570,9/30/2005,West Covina,CA,A
208570,12/31/2005,West Covina,CA,A
208570,3/31/2006,West Covina,CA,A
208570,6/30/2006,West Covina,CA,A
208570,9/30/2006,West Covina,CA,A
208570,12/31/2006,West Covina,CA,A
208570,12/31/2007,West Covina,CA,A
208570,12/31/2008,West Covina,CA,A
208570,3/31/2009,West Covina,CA,A
208570,6/30/2009,West Covina,CA,A
208570,9/30/2009,West Covina,CA,A
208570,12/31/2009,West Covina,CA,A
208570,3/31/2010,West Covina,CA,A
208570,6/30/2010,West Covina,CA,A
208570,9/30/2010,West Covina,CA,A
208570,12/31/2010,West Covina,CA,A
208570,3/31/2011,West Covina,CA,A
208570,6/30/2011,West Covina,CA,A
208570,9/30/2011,West Covina,CA,A
208570,12/31/2011,West Covina,CA,A
208570,3/31/2012,West Covina,CA,A
208570,6/30/2012,West Covina,CA,A
208570,9/30/2012,West Covina,CA,A
208570,12/31/2012,West Covina,CA,A
208570,3/31/2013,West Covina,CA,A
208570,6/30/2013,West Covina,CA,A
208570,9/30/2013,West Covina,CA,A
208570,12/31/2013,West Covina,CA,A
208570,3/31/2014,West Covina,CA,A
208570,6/30/2014,West Covina,CA,A
208570,9/30/2014,West Covina,CA,A
208570,12/31/2014,West Covina,CA,A
208570,3/31/2015,,,
208570,6/30/2015,,,
208570,9/30/2015,,,
208570,12/31/2015,West Covina,CA,A
208570,3/31/2016,,,
208570,6/30/2016,,,
208570,9/30/2016,,,
208570,12/31/2016,West Covina,CA,A
208570,3/31/2017,,,
208570,6/30/2017,,,
208570,9/30/2017,,,
209139,6/30/2003,,,
209139,9/30/2003,,,
209139,12/31/2003,Chicago,IL,A
209139,3/31/2004,,,
209139,6/30/2004,,,
209139,9/30/2004,,,
209139,12/31/2004,Chicago,IL,A
209139,3/31/2005,,,
209139,6/30/2005,,,
209139,9/30/2005,,,
209139,12/31/2005,Chicago,IL,A
209139,3/31/2006,,,
209139,6/30/2006,,,
209139,9/30/2006,,,
209362,12/31/2010,Whittier,CA,A
209362,3/31/2011,,,
209362,6/30/2011,,,
209362,9/30/2011,,,
209362,12/31/2011,Whittier,CA,A
209362,3/31/2012,,,
209362,6/30/2012,,,
209362,9/30/2012,,,
209362,12/31/2012,Whittier,CA,A
209362,3/31/2013,,,
209362,6/30/2013,,,
209362,9/30/2013,,,
209362,12/31/2013,Whittier,CA,A
209362,3/31/2014,,,
209362,6/30/2014,,,
209362,9/30/2014,,,
209362,12/31/2014,Whittier,CA,A
209362,3/31/2015,,,
209362,6/30/2015,,,
209362,9/30/2015,,,
209362,12/31/2015,Whittier,CA,A
209362,3/31/2016,,,
209362,6/30/2016,,,
209362,9/30/2016,,,
209362,12/31/2016,Whittier,CA,A
209362,3/31/2017,,,
209362,6/30/2017,,,
209362,9/30/2017,,,
215130,6/30/2003,,,
215130,9/30/2003,,,
215130,12/31/2003,Chicago,IL,A
215130,3/31/2004,,,
215130,6/30/2004,,,
215130,9/30/2004,,,
215130,12/31/2004,Chicago,IL,A
215130,3/31/2005,,,
215130,6/30/2005,,,
215130,9/30/2005,,,
215130,12/31/2005,Chicago,IL,A
215130,3/31/2006,,,
215130,6/30/2006,,,
215130,9/30/2006,,,
215130,12/31/2006,Chicago,IL,A
215130,3/31/2007,,,
215130,6/30/2007,,,
215130,9/30/2007,,,
215130,12/31/2007,Chicago,IL,A
215130,3/31/2008,,,
215130,6/30/2008,,,
215130,9/30/2008,,,
215130,12/31/2008,Chicago,IL,A
215130,3/31/2009,,,
215130,6/30/2009,,,
215130,9/30/2009,,,
215130,12/31/2009,Chicago,IL,A
215130,3/31/2010,,,
215130,6/30/2010,,,
215130,9/30/2010,,,
215130,12/31/2010,Chicago,IL,A
215130,3/31/2011,,,
215130,6/30/2011,,,
215130,9/30/2011,,,
215130,12/31/2011,Chicago,IL,A
215130,3/31/2012,,,
215130,6/30/2012,,,
215130,9/30/2012,,,
215130,12/31/2012,Chicago,IL,A
215130,3/31/2013,,,
215130,6/30/2013,,,
215130,9/30/2013,,,
215130,12/31/2013,Chicago,IL,A
215130,3/31/2014,,,
215130,6/30/2014,,,
215130,9/30/2014,,,
216258,6/30/2003,,,
216258,9/30/2003,,,
216258,12/31/2003,Houston,TX,A
216258,3/31/2004,,,
216258,6/30/2004,,,
216258,9/30/2004,,,
216258,12/31/2004,Houston,TX,A
216258,3/31/2005,,,
216258,6/30/2005,,,
216258,9/30/2005,,,
216258,12/31/2005,Houston,TX,A
216258,3/31/2006,,,
218261,12/31/2010,Zapata,TX,H
218261,3/31/2011,Zapata,TX,H
218261,6/30/2011,Zapata,TX,H
218261,9/30/2011,Zapata,TX,H
218261,12/31/2011,Zapata,TX,H
218261,3/31/2012,Zapata,TX,H
218261,6/30/2012,Zapata,TX,H
218261,9/30/2012,Zapata,TX,H
218261,12/31/2012,Zapata,TX,H
218261,3/31/2013,Zapata,TX,H
218261,6/30/2013,Zapata,TX,H
218261,9/30/2013,Zapata,TX,H
218261,12/31/2013,Zapata,TX,H
218261,3/31/2014,Zapata,TX,H
218261,6/30/2014,Zapata,TX,H
218261,9/30/2014,Zapata,TX,H
218261,12/31/2014,Zapata,TX,H
218261,3/31/2015,,,
218261,6/30/2015,,,
218261,9/30/2015,,,
218261,12/31/2015,Zapata,TX,H
218261,3/31/2016,,,
218261,6/30/2016,,,
218261,9/30/2016,,,
218261,12/31/2016,Zapata,TX,H
218261,3/31/2017,,,
218261,6/30/2017,,,
218261,9/30/2017,,,
221775,12/31/2003,Miami,FL,H
221775,3/31/2004,Miami,FL,H
221775,6/30/2004,Miami,FL,H
221775,9/30/2004,Miami,FL,H
221775,12/31/2004,Miami,FL,H
221775,3/31/2005,Miami,FL,H
221775,6/30/2005,Miami,FL,H
221775,9/30/2005,Miami,FL,H
221775,12/31/2005,Miami,FL,H
221775,3/31/2006,Miami,FL,H
221775,6/30/2006,Miami,FL,H
221775,9/30/2006,Miami,FL,H
221775,12/31/2006,Miami,FL,H
221775,12/31/2007,Miami,FL,H
221775,3/31/2008,,,
221775,6/30/2008,,,
221775,9/30/2008,,,
221775,12/31/2008,Miami,FL,H
221775,3/31/2009,,,
221775,6/30/2009,,,
221775,9/30/2009,,,
221775,12/31/2009,Miami,FL,H
221775,3/31/2010,,,
221775,6/30/2010,,,
221775,9/30/2010,,,
221775,12/31/2010,Miami,FL,H
221775,3/31/2011,,,
221775,6/30/2011,,,
221775,9/30/2011,,,
221775,12/31/2011,Miami,FL,H
221775,3/31/2012,,,
221775,6/30/2012,,,
221775,9/30/2012,,,
221775,12/31/2012,Miami,FL,H
221775,3/31/2013,,,
221775,6/30/2013,,,
221775,9/30/2013,,,
221775,12/31/2013,Miami,FL,H
221775,3/31/2014,,,
221775,6/30/2014,,,
221775,9/30/2014,,,
221775,12/31/2014,Miami,FL,H
221775,3/31/2015,,,
221775,6/30/2015,,,
221775,9/30/2015,,,
221775,12/31/2015,Miami,FL,H
221775,3/31/2016,,,
221775,6/30/2016,,,
221775,9/30/2016,,,
221775,12/31/2016,Miami,FL,H
221775,3/31/2017,,,
221775,6/30/2017,,,
221775,9/30/2017,,,
230759,9/30/2003,,,
230759,12/31/2003,Brownsville,TX,H
230759,3/31/2004,,,
230759,6/30/2004,,,
230759,9/30/2004,,,
230759,12/31/2004,Brownsville,TX,H
230759,3/31/2005,,,
230759,6/30/2005,,,
230759,9/30/2005,,,
230759,12/31/2005,Brownsville,TX,H
230759,3/31/2006,,,
230759,6/30/2006,,,
230759,9/30/2006,,,
230759,12/31/2006,Brownsville,TX,H
230759,3/31/2007,,,
230759,6/30/2007,,,
230759,9/30/2007,,,
230759,12/31/2007,Brownsville,TX,H
230759,3/31/2008,,,
230759,6/30/2008,,,
230759,9/30/2008,,,
230759,12/31/2008,Brownsville,TX,H
230759,3/31/2009,,,
230759,6/30/2009,,,
230759,9/30/2009,,,
230759,12/31/2009,Brownsville,TX,H
230759,3/31/2010,,,
230759,6/30/2010,,,
230759,9/30/2010,,,
230759,12/31/2010,Brownsville,TX,H
230759,3/31/2011,,,
230759,6/30/2011,,,
230759,9/30/2011,,,
230759,12/31/2011,Brownsville,TX,H
230759,3/31/2012,,,
230759,6/30/2012,,,
230759,9/30/2012,,,
230759,12/31/2012,Brownsville,TX,H
230759,3/31/2013,,,
230759,6/30/2013,,,
230759,9/30/2013,,,
230759,12/31/2013,Brownsville,TX,H
230759,3/31/2014,,,
230759,6/30/2014,,,
230759,9/30/2014,,,
230759,12/31/2014,Brownsville,TX,H
230759,3/31/2015,,,
230759,6/30/2015,,,
230759,9/30/2015,,,
230759,12/31/2015,Brownsville,TX,H
230759,3/31/2016,,,
230759,6/30/2016,,,
230759,9/30/2016,,,
230759,12/31/2016,Brownsville,TX,H
230759,3/31/2017,,,
230759,6/30/2017,,,
230759,9/30/2017,,,
242949,12/31/2011,,,
242949,3/31/2012,,,
242949,6/30/2012,,,
242949,9/30/2012,,,
242949,12/31/2012,,,
242949,3/31/2013,,,
242949,6/30/2013,,,
242949,9/30/2013,,,
242949,12/31/2013,,,
242949,3/31/2014,,,
242949,6/30/2014,,,
242949,9/30/2014,,,
242949,12/31/2014,,,
242949,3/31/2015,,,
242949,6/30/2015,,,
242949,9/30/2015,,,
242949,12/31/2015,,,
242949,3/31/2016,,,
242949,6/30/2016,,,
242949,9/30/2016,,,
242949,12/31/2016,,,
242949,3/31/2017,,,
242949,6/30/2017,,,
242949,9/30/2017,,,
244037,6/30/2003,,,
244037,9/30/2003,,,
244037,12/31/2003,,,
244037,3/31/2004,,,
244037,6/30/2004,,,
244037,9/30/2004,,,
244037,12/31/2004,,,
244037,3/31/2005,,,
244037,6/30/2005,,,
244037,9/30/2005,,,
244037,12/31/2005,,,
244037,3/31/2006,,,
244037,6/30/2006,,,
244037,9/30/2006,,,
244037,12/31/2006,,,
244037,3/31/2007,,,
244037,6/30/2007,,,
244037,9/30/2007,,,
244037,12/31/2007,,,
244037,3/31/2008,,,
244037,6/30/2008,,,
244037,9/30/2008,,,
244037,12/31/2008,,,
244037,3/31/2009,,,
244037,6/30/2009,,,
244037,9/30/2009,,,
244037,12/31/2009,,,
244037,3/31/2010,,,
244037,6/30/2010,,,
244037,9/30/2010,,,
244037,12/31/2010,,,
244037,3/31/2011,,,
244037,6/30/2011,,,
244037,9/30/2011,,,
244037,12/31/2011,,,
244037,3/31/2012,,,
244037,6/30/2012,,,
244037,9/30/2012,,,
244037,12/31/2012,,,
244037,3/31/2013,,,
244037,6/30/2013,,,
244037,9/30/2013,,,
244037,12/31/2013,,,
244037,3/31/2014,,,
244037,6/30/2014,,,
244037,9/30/2014,,,
244037,12/31/2014,,,
244037,3/31/2015,,,
244037,6/30/2015,,,
244037,9/30/2015,,,
244037,12/31/2015,,,
244037,3/31/2016,,,
244037,6/30/2016,,,
244037,9/30/2016,,,
244037,12/31/2016,,,
244037,3/31/2017,,,
244037,6/30/2017,,,
244037,9/30/2017,,,
245276,12/31/2003,Hato Rey,PR,H
245276,3/31/2004,Hato Rey,PR,H
245276,6/30/2004,Hato Rey,PR,H
245276,9/30/2004,Hato Rey,PR,H
245276,12/31/2004,San Juan,PR,H
245276,3/31/2005,San Juan,PR,H
245276,6/30/2005,San Juan,PR,H
245276,9/30/2005,San Juan,PR,H
245276,12/31/2005,San Juan,PR,H
245276,3/31/2006,San Juan,PR,H
245276,6/30/2006,San Juan,PR,H
245276,9/30/2006,San Juan,PR,H
245276,12/31/2006,San Juan,PR,H
245276,3/31/2007,San Juan,PR,H
245276,6/30/2007,San Juan,PR,H
245276,9/30/2007,San Juan,PR,H
245276,12/31/2007,San Juan,PR,H
245276,3/31/2008,San Juan,PR,H
245276,6/30/2008,San Juan,PR,H
245276,9/30/2008,San Juan,PR,H
245276,12/31/2008,San Juan,PR,H
245276,3/31/2009,San Juan,PR,H
245276,6/30/2009,San Juan,PR,H
245276,9/30/2009,San Juan,PR,H
245276,12/31/2009,San Juan,PR,H
245276,3/31/2010,San Juan,PR,H
245276,6/30/2010,San Juan,PR,H
245276,9/30/2010,San Juan,PR,H
245276,12/31/2010,San Juan,PR,H
245276,3/31/2011,San Juan,PR,H
245276,6/30/2011,San Juan,PR,H
245276,9/30/2011,San Juan,PR,H
245276,12/31/2011,San Juan,PR,H
245276,3/31/2012,San Juan,PR,H
245276,6/30/2012,San Juan,PR,H
245276,9/30/2012,San Juan,PR,H
245276,12/31/2012,San Juan,PR,H
245276,3/31/2013,San Juan,PR,H
245276,6/30/2013,San Juan,PR,H
245276,9/30/2013,San Juan,PR,H
245276,12/31/2013,San Juan,PR,H
245276,3/31/2014,San Juan,PR,H
245276,6/30/2014,San Juan,PR,H
245276,9/30/2014,San Juan,PR,H
245276,12/31/2014,San Juan,PR,H
245276,3/31/2015,San Juan,PR,H
245276,6/30/2015,San Juan,PR,H
245276,9/30/2015,San Juan,PR,H
245276,12/31/2015,San Juan,PR,H
245276,3/31/2016,San Juan,PR,H
245276,6/30/2016,San Juan,PR,H
245276,9/30/2016,San Juan,PR,H
245276,12/31/2016,San Juan,PR,H
245276,3/31/2017,San Juan,PR,H
245276,6/30/2017,San Juan,PR,H
245276,9/30/2017,San Juan,PR,H
249256,6/30/2003,,,
249256,9/30/2003,,,
249256,12/31/2003,Kansas City,MO,B
249256,3/31/2004,,,
249256,6/30/2004,,,
249256,9/30/2004,,,
249256,12/31/2004,Kansas City,MO,B
249256,3/31/2005,,,
249256,6/30/2005,,,
249256,9/30/2005,,,
249256,12/31/2005,Kansas City,MO,B
249256,3/31/2006,,,
249256,6/30/2006,,,
249256,9/30/2006,,,
249256,12/31/2006,Kansas City,MO,B
249256,3/31/2007,,,
249256,6/30/2007,,,
249256,9/30/2007,,,
249256,12/31/2007,Kansas City,MO,B
250476,12/31/2003,Chicago,IL,B
250476,3/31/2004,Chicago,IL,B
250476,6/30/2004,Chicago,IL,B
250476,9/30/2004,Chicago,IL,B
250476,12/31/2004,Chicago,IL,B
250476,3/31/2005,Chicago,IL,B
250476,6/30/2005,Chicago,IL,B
250476,9/30/2005,Chicago,IL,B
250476,12/31/2005,Chicago,IL,B
250476,12/31/2007,Chicago,IL,B
250476,3/31/2008,,,
250476,6/30/2008,,,
250476,9/30/2008,,,
250476,12/31/2008,Chicago,IL,B
250476,3/31/2009,,,
250476,6/30/2009,,,
250476,9/30/2009,,,
250476,12/31/2009,Chicago,IL,B
250476,3/31/2010,,,
250476,6/30/2010,,,
250476,9/30/2010,,,
250476,12/31/2010,Chicago,IL,B
250476,3/31/2011,,,
250476,6/30/2011,,,
250476,9/30/2011,,,
250476,12/31/2011,Chicago,IL,B
250476,3/31/2012,,,
250476,6/30/2012,,,
250476,9/30/2012,,,
250476,12/31/2012,Chicago,IL,B
250476,3/31/2013,,,
250476,6/30/2013,,,
250476,9/30/2013,,,
250476,12/31/2013,Chicago,IL,B
250476,3/31/2014,,,
250476,6/30/2014,,,
250476,9/30/2014,,,
250476,12/31/2014,Chicago,IL,B
250476,3/31/2015,,,
250476,6/30/2015,,,
250476,9/30/2015,,,
250476,12/31/2015,Chicago,IL,B
250476,3/31/2016,,,
250476,6/30/2016,,,
250476,9/30/2016,,,
250476,12/31/2016,Chicago,IL,B
250476,3/31/2017,,,
250476,6/30/2017,,,
250476,9/30/2017,,,
254849,6/30/2003,,,
254849,9/30/2003,,,
254849,12/31/2003,Detroit,MI,B
254849,3/31/2004,,,
254849,6/30/2004,,,
254849,9/30/2004,,,
254849,12/31/2004,Detroit,MI,B
254849,3/31/2005,,,
254849,6/30/2005,,,
254849,9/30/2005,,,
254849,12/31/2005,Detroit,MI,B
254849,3/31/2006,,,
254849,6/30/2006,,,
254849,9/30/2006,,,
254849,12/31/2006,Detroit,MI,B
254849,3/31/2007,,,
254849,6/30/2007,,,
254849,9/30/2007,,,
254849,12/31/2007,Detroit,MI,B
254849,3/31/2008,,,
254849,6/30/2008,,,
254849,9/30/2008,,,
254849,12/31/2008,Detroit,MI,B
254849,3/31/2009,,,
254849,6/30/2009,,,
254849,9/30/2009,,,
254849,12/31/2009,Detroit,MI,B
254849,3/31/2010,,,
254849,6/30/2010,,,
254849,9/30/2010,,,
254849,12/31/2010,Detroit,MI,B
254849,3/31/2011,,,
254849,6/30/2011,,,
254849,9/30/2011,,,
254849,12/31/2011,Detroit,MI,B
254849,3/31/2012,,,
254849,6/30/2012,,,
254849,9/30/2012,,,
254849,12/31/2012,Detroit,MI,B
254849,3/31/2013,,,
254849,6/30/2013,,,
254849,9/30/2013,,,
254849,12/31/2013,Detroit,MI,B
254849,3/31/2014,,,
254849,6/30/2014,,,
254849,9/30/2014,,,
254849,12/31/2014,Detroit,MI,B
254849,3/31/2015,,,
254849,6/30/2015,,,
254849,9/30/2015,,,
254849,12/31/2015,Detroit,MI,B
254849,3/31/2016,,,
254849,6/30/2016,,,
254849,9/30/2016,,,
254849,12/31/2016,Detroit,MI,B
254849,3/31/2017,,,
254849,6/30/2017,,,
254849,9/30/2017,,,
255462,6/30/2003,,,
255462,9/30/2003,,,
255462,12/31/2003,San Francisco,CA,A
255462,3/31/2004,,,
255462,6/30/2004,,,
255462,9/30/2004,,,
255462,12/31/2004,San Francisco,CA,A
255462,3/31/2005,,,
255462,6/30/2005,,,
255462,9/30/2005,,,
255462,12/31/2005,San Francisco,CA,A
255462,3/31/2006,,,
259657,6/30/2003,,,
259657,9/30/2003,,,
259657,12/31/2003,Garland,TX,A
259657,3/31/2004,,,
259657,6/30/2004,,,
259657,9/30/2004,,,
259657,12/31/2004,Garland,TX,A
259657,3/31/2005,,,
259657,6/30/2005,,,
259657,9/30/2005,,,
259657,12/31/2005,Garland,TX,A
259657,3/31/2006,,,
259657,6/30/2006,,,
259657,9/30/2006,,,
259657,12/31/2006,Garland,TX,A
259657,3/31/2007,,,
259657,6/30/2007,,,
259657,9/30/2007,,,
259657,12/31/2007,Garland,TX,A
259657,3/31/2008,,,
259657,6/30/2008,,,
259657,9/30/2008,,,
259657,12/31/2008,Garland,TX,A
259657,3/31/2009,,,
259657,6/30/2009,,,
259657,9/30/2009,,,
259657,12/31/2009,Garland,TX,A
259657,3/31/2010,,,
259657,6/30/2010,,,
259657,9/30/2010,,,
259657,12/31/2010,Garland,TX,A
259657,3/31/2011,,,
259657,6/30/2011,,,
259657,9/30/2011,,,
259657,12/31/2011,Garland,TX,A
259657,3/31/2012,,,
259657,6/30/2012,,,
259657,9/30/2012,,,
259657,12/31/2012,Garland,TX,A
259657,3/31/2013,,,
259657,6/30/2013,,,
259657,9/30/2013,,,
259657,12/31/2013,Garland,TX,A
259657,3/31/2014,,,
259657,6/30/2014,,,
262059,6/30/2003,,,
262059,9/30/2003,,,
262059,12/31/2003,,,
262059,3/31/2004,,,
262059,6/30/2004,,,
262059,9/30/2004,,,
262059,12/31/2004,,,
262059,3/31/2005,,,
262059,6/30/2005,,,
262059,9/30/2005,,,
262059,12/31/2005,,,
262059,3/31/2006,,,
262059,6/30/2006,,,
262059,9/30/2006,,,
262059,12/31/2006,,,
262059,3/31/2007,,,
262059,6/30/2007,,,
262059,9/30/2007,,,
262059,12/31/2007,,,
268275,12/31/2003,Pittsburgh,PA,B
268275,3/31/2004,Pittsburgh,PA,B
268275,6/30/2004,Pittsburgh,PA,B
268275,9/30/2004,Pittsburgh,PA,B
268275,12/31/2004,Pittsburgh,PA,B
268275,3/31/2005,Pittsburgh,PA,B
268275,6/30/2005,Pittsburgh,PA,B
268275,9/30/2005,Pittsburgh,PA,B
268275,12/31/2005,Pittsburgh,PA,B
268275,3/31/2006,Pittsburgh,PA,B
268275,6/30/2006,Pittsburgh,PA,B
268275,9/30/2006,Pittsburgh,PA,B
268275,12/31/2006,Pittsburgh,PA,B
268275,12/31/2007,Pittsburgh,PA,B
268275,12/31/2008,Pittsburgh,PA,B
268677,12/31/2003,New York,NY,B
268677,3/31/2004,New York,NY,B
268677,6/30/2004,New York,NY,B
268677,9/30/2004,New York,NY,B
268677,12/31/2004,New York,NY,B
268677,3/31/2005,New York,NY,B
268677,6/30/2005,New York,NY,B
268677,9/30/2005,New York,NY,B
268677,12/31/2005,New York,NY,B
268677,3/31/2006,New York,NY,B
268677,6/30/2006,New York,NY,B
268677,9/30/2006,New York,NY,B
268677,12/31/2006,New York,NY,B
268677,3/31/2007,New York,NY,B
268677,6/30/2007,New York,NY,B
268677,9/30/2007,New York,NY,B
268677,12/31/2007,New York,NY,B
268677,3/31/2008,New York,NY,B
268677,6/30/2008,New York,NY,B
268677,9/30/2008,New York,NY,B
268677,12/31/2008,New York,NY,B
268677,3/31/2009,New York,NY,B
268677,6/30/2009,New York,NY,B
268677,9/30/2009,New York,NY,B
268677,12/31/2009,New York,NY,B
268677,3/31/2010,New York,NY,B
268677,6/30/2010,New York,NY,B
268677,9/30/2010,New York,NY,B
268677,12/31/2010,New York,NY,B
268677,3/31/2011,New York,NY,B
268677,6/30/2011,New York,NY,B
268677,9/30/2011,New York,NY,B
268677,12/31/2011,New York,NY,B
268677,3/31/2012,New York,NY,B
268677,6/30/2012,New York,NY,B
268677,9/30/2012,New York,NY,B
268677,12/31/2012,New York,NY,B
268677,3/31/2013,New York,NY,B
268677,6/30/2013,New York,NY,B
268677,9/30/2013,New York,NY,B
268677,12/31/2013,New York,NY,B
268677,3/31/2014,New York,NY,B
268677,6/30/2014,New York,NY,B
268677,9/30/2014,New York,NY,B
268677,12/31/2014,New York,NY,B
268677,3/31/2015,New York,NY,B
268677,6/30/2015,New York,NY,B
268677,9/30/2015,New York,NY,B
268677,12/31/2015,New York,NY,B
268677,3/31/2016,New York,NY,B
268677,6/30/2016,New York,NY,B
268677,9/30/2016,New York,NY,B
268677,12/31/2016,New York,NY,B
